file,pinyin,tone,pinyin_tone
ai3_MV3_MP3.mp3,ai,3,ai3
xian1_FV1_MP3.mp3,xian,1,xian1
fen1_FV2_MP3.mp3,fen,1,fen1
cou2_FV2_MP3.mp3,cou,2,cou2
shua4_MV2_MP3.mp3,shua,4,shua4
nou2_MV2_MP3.mp3,nou,2,nou2
di3_MV3_MP3.mp3,di,3,di3
ning4_FV2_MP3.mp3,ning,4,ning4
ze2_FV3_MP3.mp3,ze,2,ze2
cheng2_MV3_MP3.mp3,cheng,2,cheng2
pie4_FV1_MP3.mp3,pie,4,pie4
xun4_MV3_MP3.mp3,xun,4,xun4
bu2_FV3_MP3.mp3,bu,2,bu2
luo1_MV1_MP3.mp3,luo,1,luo1
chua2_FV3_MP3.mp3,chua,2,chua2
nuan3_FV1_MP3.mp3,nuan,3,nuan3
xian1_FV2_MP3.mp3,xian,1,xian1
tai4_FV1_MP3.mp3,tai,4,tai4
zhai1_FV2_MP3.mp3,zhai,1,zhai1
jie3_FV1_MP3.mp3,jie,3,jie3
weng3_MV2_MP3.mp3,weng,3,weng3
man2_FV3_MP3.mp3,man,2,man2
xiang2_MV3_MP3.mp3,xiang,2,xiang2
chi2_MV2_MP3.mp3,chi,2,chi2
xian4_MV2_MP3.mp3,xian,4,xian4
gun1_FV1_MP3.mp3,gun,1,gun1
yang4_MV1_MP3.mp3,yang,4,yang4
qing4_MV1_MP3.mp3,qing,4,qing4
za3_MV3_MP3.mp3,za,3,za3
bang1_MV1_MP3.mp3,bang,1,bang1
ting3_FV1_MP3.mp3,ting,3,ting3
chuang1_FV1_MP3.mp3,chuang,1,chuang1
ben3_MV1_MP3.mp3,ben,3,ben3
ren3_FV1_MP3.mp3,ren,3,ren3
kuai4_FV3_MP3.mp3,kuai,4,kuai4
rao3_MV1_MP3.mp3,rao,3,rao3
nang1_FV1_MP3.mp3,nang,1,nang1
tun1_MV2_MP3.mp3,tun,1,tun1
o3_MV2_MP3.mp3,o,3,o3
tang4_FV3_MP3.mp3,tang,4,tang4
da3_MV1_MP3.mp3,da,3,da3
you2_FV1_MP3.mp3,you,2,you2
ruan2_FV2_MP3.mp3,ruan,2,ruan2
shen1_MV2_MP3.mp3,shen,1,shen1
ruo2_FV3_MP3.mp3,ruo,2,ruo2
nin3_MV3_MP3.mp3,nin,3,nin3
rui3_MV1_MP3.mp3,rui,3,rui3
shi3_MV2_MP3.mp3,shi,3,shi3
zheng1_FV2_MP3.mp3,zheng,1,zheng1
tu3_MV2_MP3.mp3,tu,3,tu3
he1_FV1_MP3.mp3,he,1,he1
xian2_FV1_MP3.mp3,xian,2,xian2
na3_FV3_MP3.mp3,na,3,na3
nao4_FV1_MP3.mp3,nao,4,nao4
shang3_FV3_MP3.mp3,shang,3,shang3
la1_FV3_MP3.mp3,la,1,la1
shao4_FV2_MP3.mp3,shao,4,shao4
ban4_FV1_MP3.mp3,ban,4,ban4
jie4_FV3_MP3.mp3,jie,4,jie4
shua3_FV2_MP3.mp3,shua,3,shua3
ao2_FV3_MP3.mp3,ao,2,ao2
duan4_FV2_MP3.mp3,duan,4,duan4
fen3_FV2_MP3.mp3,fen,3,fen3
min1_FV1_MP3.mp3,min,1,min1
xing2_FV3_MP3.mp3,xing,2,xing2
shuang2_FV1_MP3.mp3,shuang,2,shuang2
zhai3_MV1_MP3.mp3,zhai,3,zhai3
zhan4_MV1_MP3.mp3,zhan,4,zhan4
seng4_FV2_MP3.mp3,seng,4,seng4
chen4_FV3_MP3.mp3,chen,4,chen4
tou4_FV3_MP3.mp3,tou,4,tou4
shei4_MV2_MP3.mp3,shei,4,shei4
shao2_MV3_MP3.mp3,shao,2,shao2
xiu4_FV1_MP3.mp3,xiu,4,xiu4
ding2_FV1_MP3.mp3,ding,2,ding2
a1_FV3_MP3.mp3,a,1,a1
zhuo2_FV2_MP3.mp3,zhuo,2,zhuo2
re4_MV2_MP3.mp3,re,4,re4
zang3_FV1_MP3.mp3,zang,3,zang3
sou4_FV3_MP3.mp3,sou,4,sou4
ba1_FV3_MP3.mp3,ba,1,ba1
chuo1_FV2_MP3.mp3,chuo,1,chuo1
wan1_FV2_MP3.mp3,wan,1,wan1
pang2_MV2_MP3.mp3,pang,2,pang2
shai1_FV3_MP3.mp3,shai,1,shai1
yin3_FV1_MP3.mp3,yin,3,yin3
ceng2_FV3_MP3.mp3,ceng,2,ceng2
lao2_FV2_MP3.mp3,lao,2,lao2
lie3_FV3_MP3.mp3,lie,3,lie3
zi3_MV3_MP3.mp3,zi,3,zi3
tuan4_MV2_MP3.mp3,tuan,4,tuan4
xi2_MV1_MP3.mp3,xi,2,xi2
xuan2_MV3_MP3.mp3,xuan,2,xuan2
bing4_FV1_MP3.mp3,bing,4,bing4
pen1_MV3_MP3.mp3,pen,1,pen1
neng1_MV1_MP3.mp3,neng,1,neng1
nian2_MV1_MP3.mp3,nian,2,nian2
zui3_MV3_MP3.mp3,zui,3,zui3
ri1_FV2_MP3.mp3,ri,1,ri1
pi2_MV2_MP3.mp3,pi,2,pi2
mang2_MV1_MP3.mp3,mang,2,mang2
dian1_MV3_MP3.mp3,dian,1,dian1
sheng3_FV3_MP3.mp3,sheng,3,sheng3
diao4_FV1_MP3.mp3,diao,4,diao4
an2_FV3_MP3.mp3,an,2,an2
gan3_MV2_MP3.mp3,gan,3,gan3
mai1_FV2_MP3.mp3,mai,1,mai1
teng1_FV1_MP3.mp3,teng,1,teng1
nou1_MV1_MP3.mp3,nou,1,nou1
gang3_FV2_MP3.mp3,gang,3,gang3
lou3_MV2_MP3.mp3,lou,3,lou3
diao1_MV1_MP3.mp3,diao,1,diao1
zeng4_MV2_MP3.mp3,zeng,4,zeng4
chun3_FV1_MP3.mp3,chun,3,chun3
gen2_FV2_MP3.mp3,gen,2,gen2
zang2_MV3_MP3.mp3,zang,2,zang2
nuo4_MV1_MP3.mp3,nuo,4,nuo4
bei1_MV2_MP3.mp3,bei,1,bei1
pei4_MV1_MP3.mp3,pei,4,pei4
chi3_MV1_MP3.mp3,chi,3,chi3
lei3_MV1_MP3.mp3,lei,3,lei3
huang1_MV2_MP3.mp3,huang,1,huang1
nun2_MV3_MP3.mp3,nun,2,nun2
xiang4_FV1_MP3.mp3,xiang,4,xiang4
hua3_FV3_MP3.mp3,hua,3,hua3
zu2_MV3_MP3.mp3,zu,2,zu2
cha2_FV1_MP3.mp3,cha,2,cha2
tan1_MV3_MP3.mp3,tan,1,tan1
teng4_FV2_MP3.mp3,teng,4,teng4
huai4_MV1_MP3.mp3,huai,4,huai4
nun1_FV2_MP3.mp3,nun,1,nun1
niang4_FV3_MP3.mp3,niang,4,niang4
tou4_MV3_MP3.mp3,tou,4,tou4
ya2_MV1_MP3.mp3,ya,2,ya2
tie1_MV3_MP3.mp3,tie,1,tie1
ku4_FV1_MP3.mp3,ku,4,ku4
lan2_MV3_MP3.mp3,lan,2,lan2
gao1_MV1_MP3.mp3,gao,1,gao1
can2_FV3_MP3.mp3,can,2,can2
te3_FV3_MP3.mp3,te,3,te3
wan3_MV3_MP3.mp3,wan,3,wan3
ling2_FV2_MP3.mp3,ling,2,ling2
e3_FV1_MP3.mp3,e,3,e3
leng3_MV1_MP3.mp3,leng,3,leng3
ai3_FV2_MP3.mp3,ai,3,ai3
huan3_MV1_MP3.mp3,huan,3,huan3
cha4_MV3_MP3.mp3,cha,4,cha4
zui3_FV3_MP3.mp3,zui,3,zui3
guai2_FV3_MP3.mp3,guai,2,guai2
gui1_FV2_MP3.mp3,gui,1,gui1
teng2_FV1_MP3.mp3,teng,2,teng2
dia1_FV3_MP3.mp3,dia,1,dia1
ken2_MV2_MP3.mp3,ken,2,ken2
shou4_MV3_MP3.mp3,shou,4,shou4
bei2_MV1_MP3.mp3,bei,2,bei2
zu3_FV2_MP3.mp3,zu,3,zu3
chuai3_FV2_MP3.mp3,chuai,3,chuai3
jiao2_MV2_MP3.mp3,jiao,2,jiao2
nv2_MV3_MP3.mp3,nv,2,nv2
dou4_FV2_MP3.mp3,dou,4,dou4
kun1_MV1_MP3.mp3,kun,1,kun1
shang2_MV2_MP3.mp3,shang,2,shang2
jian1_MV1_MP3.mp3,jian,1,jian1
de2_FV3_MP3.mp3,de,2,de2
kan1_FV2_MP3.mp3,kan,1,kan1
niu3_MV2_MP3.mp3,niu,3,niu3
nv3_FV3_MP3.mp3,nv,3,nv3
pian1_MV1_MP3.mp3,pian,1,pian1
lve3_FV3_MP3.mp3,lve,3,lve3
ni2_MV2_MP3.mp3,ni,2,ni2
bu3_MV2_MP3.mp3,bu,3,bu3
ang1_FV1_MP3.mp3,ang,1,ang1
zhao2_MV1_MP3.mp3,zhao,2,zhao2
ran1_MV1_MP3.mp3,ran,1,ran1
sou3_MV2_MP3.mp3,sou,3,sou3
jiong4_FV3_MP3.mp3,jiong,4,jiong4
zhua1_FV3_MP3.mp3,zhua,1,zhua1
dan2_MV3_MP3.mp3,dan,2,dan2
si4_FV2_MP3.mp3,si,4,si4
zi2_FV3_MP3.mp3,zi,2,zi2
xuan1_MV2_MP3.mp3,xuan,1,xuan1
geng1_FV2_MP3.mp3,geng,1,geng1
nun3_FV3_MP3.mp3,nun,3,nun3
mo3_FV2_MP3.mp3,mo,3,mo3
fang1_FV1_MP3.mp3,fang,1,fang1
li4_MV1_MP3.mp3,li,4,li4
chuai2_FV3_MP3.mp3,chuai,2,chuai2
le4_MV2_MP3.mp3,le,4,le4
lu2_FV1_MP3.mp3,lu,2,lu2
mu4_MV3_MP3.mp3,mu,4,mu4
ban3_FV1_MP3.mp3,ban,3,ban3
beng3_MV1_MP3.mp3,beng,3,beng3
pie1_FV3_MP3.mp3,pie,1,pie1
zhua3_FV3_MP3.mp3,zhua,3,zhua3
mou4_MV1_MP3.mp3,mou,4,mou4
ri4_MV2_MP3.mp3,ri,4,ri4
lao4_MV3_MP3.mp3,lao,4,lao4
yu3_FV1_MP3.mp3,yu,3,yu3
shang2_FV3_MP3.mp3,shang,2,shang2
zhun2_FV1_MP3.mp3,zhun,2,zhun2
chun4_FV1_MP3.mp3,chun,4,chun4
fen4_MV1_MP3.mp3,fen,4,fen4
xue4_MV1_MP3.mp3,xue,4,xue4
guang4_MV1_MP3.mp3,guang,4,guang4
fei3_FV2_MP3.mp3,fei,3,fei3
zhei3_FV1_MP3.mp3,zhei,3,zhei3
wu4_MV2_MP3.mp3,wu,4,wu4
yi4_MV3_MP3.mp3,yi,4,yi4
zhun3_FV1_MP3.mp3,zhun,3,zhun3
niao3_FV3_MP3.mp3,niao,3,niao3
wan4_MV1_MP3.mp3,wan,4,wan4
lao4_MV2_MP3.mp3,lao,4,lao4
me2_MV1_MP3.mp3,me,2,me2
fo2_MV3_MP3.mp3,fo,2,fo2
e4_FV3_MP3.mp3,e,4,e4
ming1_FV3_MP3.mp3,ming,1,ming1
rou2_FV2_MP3.mp3,rou,2,rou2
nao4_MV3_MP3.mp3,nao,4,nao4
xiao2_MV1_MP3.mp3,xiao,2,xiao2
fan2_MV2_MP3.mp3,fan,2,fan2
tu1_FV3_MP3.mp3,tu,1,tu1
nuan4_FV2_MP3.mp3,nuan,4,nuan4
fei1_FV1_MP3.mp3,fei,1,fei1
ben1_MV2_MP3.mp3,ben,1,ben1
lai4_FV2_MP3.mp3,lai,4,lai4
chou4_FV1_MP3.mp3,chou,4,chou4
niu4_FV3_MP3.mp3,niu,4,niu4
eng1_MV1_MP3.mp3,eng,1,eng1
hang1_FV2_MP3.mp3,hang,1,hang1
nong2_FV2_MP3.mp3,nong,2,nong2
liao2_MV1_MP3.mp3,liao,2,liao2
hun1_MV1_MP3.mp3,hun,1,hun1
que3_FV3_MP3.mp3,que,3,que3
lao1_MV1_MP3.mp3,lao,1,lao1
kui2_FV1_MP3.mp3,kui,2,kui2
luo4_MV3_MP3.mp3,luo,4,luo4
run1_FV2_MP3.mp3,run,1,run1
lao2_FV3_MP3.mp3,lao,2,lao2
yun4_MV1_MP3.mp3,yun,4,yun4
zong4_FV3_MP3.mp3,zong,4,zong4
chuan4_MV2_MP3.mp3,chuan,4,chuan4
nao3_FV1_MP3.mp3,nao,3,nao3
pai2_FV1_MP3.mp3,pai,2,pai2
ti1_FV2_MP3.mp3,ti,1,ti1
ka1_MV3_MP3.mp3,ka,1,ka1
kou3_MV2_MP3.mp3,kou,3,kou3
zou4_FV3_MP3.mp3,zou,4,zou4
mi3_FV1_MP3.mp3,mi,3,mi3
zhei1_FV3_MP3.mp3,zhei,1,zhei1
piao2_FV2_MP3.mp3,piao,2,piao2
mang1_FV1_MP3.mp3,mang,1,mang1
fu3_MV1_MP3.mp3,fu,3,fu3
ye3_FV3_MP3.mp3,ye,3,ye3
dong1_FV2_MP3.mp3,dong,1,dong1
xie3_FV1_MP3.mp3,xie,3,xie3
rao1_FV1_MP3.mp3,rao,1,rao1
gun2_FV2_MP3.mp3,gun,2,gun2
mian1_MV3_MP3.mp3,mian,1,mian1
diu2_FV1_MP3.mp3,diu,2,diu2
huo3_MV3_MP3.mp3,huo,3,huo3
hao2_MV1_MP3.mp3,hao,2,hao2
weng4_MV1_MP3.mp3,weng,4,weng4
cun4_FV2_MP3.mp3,cun,4,cun4
kai2_FV1_MP3.mp3,kai,2,kai2
fen4_MV2_MP3.mp3,fen,4,fen4
que1_MV3_MP3.mp3,que,1,que1
niu1_MV2_MP3.mp3,niu,1,niu1
zhong3_FV1_MP3.mp3,zhong,3,zhong3
wa2_FV3_MP3.mp3,wa,2,wa2
qiao4_FV2_MP3.mp3,qiao,4,qiao4
ping1_FV1_MP3.mp3,ping,1,ping1
chou1_MV1_MP3.mp3,chou,1,chou1
cha2_MV3_MP3.mp3,cha,2,cha2
fei3_MV1_MP3.mp3,fei,3,fei3
cai2_MV3_MP3.mp3,cai,2,cai2
chai1_FV2_MP3.mp3,chai,1,chai1
fen4_MV3_MP3.mp3,fen,4,fen4
jin4_MV1_MP3.mp3,jin,4,jin4
shui1_FV2_MP3.mp3,shui,1,shui1
shi3_FV1_MP3.mp3,shi,3,shi3
tuan3_MV2_MP3.mp3,tuan,3,tuan3
zhuan3_FV2_MP3.mp3,zhuan,3,zhuan3
tiao3_MV1_MP3.mp3,tiao,3,tiao3
qiong3_FV3_MP3.mp3,qiong,3,qiong3
ming4_FV1_MP3.mp3,ming,4,ming4
hen1_MV1_MP3.mp3,hen,1,hen1
long3_FV2_MP3.mp3,long,3,long3
cun2_MV2_MP3.mp3,cun,2,cun2
chai3_MV1_MP3.mp3,chai,3,chai3
geng2_MV2_MP3.mp3,geng,2,geng2
er1_FV1_MP3.mp3,er,1,er1
cheng3_FV1_MP3.mp3,cheng,3,cheng3
niu3_MV3_MP3.mp3,niu,3,niu3
she3_MV1_MP3.mp3,she,3,she3
hui4_MV3_MP3.mp3,hui,4,hui4
na3_FV1_MP3.mp3,na,3,na3
mao3_MV3_MP3.mp3,mao,3,mao3
chuo1_MV2_MP3.mp3,chuo,1,chuo1
shu2_FV1_MP3.mp3,shu,2,shu2
luan4_FV3_MP3.mp3,luan,4,luan4
tu3_FV2_MP3.mp3,tu,3,tu3
cha3_FV1_MP3.mp3,cha,3,cha3
lang3_MV1_MP3.mp3,lang,3,lang3
zhuang4_MV1_MP3.mp3,zhuang,4,zhuang4
mai4_FV3_MP3.mp3,mai,4,mai4
dui4_FV1_MP3.mp3,dui,4,dui4
sao1_FV1_MP3.mp3,sao,1,sao1
quan3_MV3_MP3.mp3,quan,3,quan3
san3_MV2_MP3.mp3,san,3,san3
cheng3_MV3_MP3.mp3,cheng,3,cheng3
shun4_MV1_MP3.mp3,shun,4,shun4
cao3_FV2_MP3.mp3,cao,3,cao3
zhuang1_FV3_MP3.mp3,zhuang,1,zhuang1
zhuai1_FV2_MP3.mp3,zhuai,1,zhuai1
zan2_MV1_MP3.mp3,zan,2,zan2
shao3_MV2_MP3.mp3,shao,3,shao3
xian3_MV2_MP3.mp3,xian,3,xian3
zang4_MV2_MP3.mp3,zang,4,zang4
guai4_MV3_MP3.mp3,guai,4,guai4
jin4_MV2_MP3.mp3,jin,4,jin4
ding2_FV2_MP3.mp3,ding,2,ding2
chong1_MV2_MP3.mp3,chong,1,chong1
pian2_MV2_MP3.mp3,pian,2,pian2
guan2_FV1_MP3.mp3,guan,2,guan2
ming3_MV2_MP3.mp3,ming,3,ming3
quan4_MV2_MP3.mp3,quan,4,quan4
bai1_FV2_MP3.mp3,bai,1,bai1
bei4_MV3_MP3.mp3,bei,4,bei4
nve3_FV3_MP3.mp3,nve,3,nve3
yin4_MV3_MP3.mp3,yin,4,yin4
si3_MV3_MP3.mp3,si,3,si3
ci3_MV2_MP3.mp3,ci,3,ci3
jue1_MV1_MP3.mp3,jue,1,jue1
reng3_MV2_MP3.mp3,reng,3,reng3
zei3_MV1_MP3.mp3,zei,3,zei3
ping1_MV2_MP3.mp3,ping,1,ping1
shei4_MV3_MP3.mp3,shei,4,shei4
sen2_FV2_MP3.mp3,sen,2,sen2
pao4_FV1_MP3.mp3,pao,4,pao4
lou3_MV3_MP3.mp3,lou,3,lou3
shan2_FV3_MP3.mp3,shan,2,shan2
po2_FV1_MP3.mp3,po,2,po2
miu1_FV3_MP3.mp3,miu,1,miu1
chong1_MV3_MP3.mp3,chong,1,chong1
qin1_MV1_MP3.mp3,qin,1,qin1
teng2_FV2_MP3.mp3,teng,2,teng2
chuan3_FV3_MP3.mp3,chuan,3,chuan3
gu2_MV1_MP3.mp3,gu,2,gu2
xue3_MV2_MP3.mp3,xue,3,xue3
ren2_MV2_MP3.mp3,ren,2,ren2
eng1_FV3_MP3.mp3,eng,1,eng1
de4_FV2_MP3.mp3,de,4,de4
man3_MV1_MP3.mp3,man,3,man3
mou3_FV3_MP3.mp3,mou,3,mou3
lu1_MV2_MP3.mp3,lu,1,lu1
chui4_MV1_MP3.mp3,chui,4,chui4
chu2_MV1_MP3.mp3,chu,2,chu2
yuan4_MV1_MP3.mp3,yuan,4,yuan4
ling3_MV3_MP3.mp3,ling,3,ling3
bi1_MV1_MP3.mp3,bi,1,bi1
liao2_FV2_MP3.mp3,liao,2,liao2
tui3_FV1_MP3.mp3,tui,3,tui3
luan4_MV1_MP3.mp3,luan,4,luan4
jie2_FV1_MP3.mp3,jie,2,jie2
cuan4_FV2_MP3.mp3,cuan,4,cuan4
jiang1_FV3_MP3.mp3,jiang,1,jiang1
nong3_FV3_MP3.mp3,nong,3,nong3
re2_FV3_MP3.mp3,re,2,re2
she1_MV3_MP3.mp3,she,1,she1
dei3_FV3_MP3.mp3,dei,3,dei3
yao1_FV3_MP3.mp3,yao,1,yao1
qiang1_FV1_MP3.mp3,qiang,1,qiang1
ta2_MV3_MP3.mp3,ta,2,ta2
zi3_FV3_MP3.mp3,zi,3,zi3
nian3_FV3_MP3.mp3,nian,3,nian3
miu2_MV2_MP3.mp3,miu,2,miu2
lun1_MV2_MP3.mp3,lun,1,lun1
suan1_FV3_MP3.mp3,suan,1,suan1
sui3_MV1_MP3.mp3,sui,3,sui3
ruo4_FV1_MP3.mp3,ruo,4,ruo4
mang4_MV2_MP3.mp3,mang,4,mang4
kei3_MV3_MP3.mp3,kei,3,kei3
long2_FV2_MP3.mp3,long,2,long2
sou1_FV3_MP3.mp3,sou,1,sou1
eng1_FV2_MP3.mp3,eng,1,eng1
ei4_MV1_MP3.mp3,ei,4,ei4
tai4_FV2_MP3.mp3,tai,4,tai4
pan4_FV2_MP3.mp3,pan,4,pan4
can3_FV1_MP3.mp3,can,3,can3
lu2_MV2_MP3.mp3,lu,2,lu2
du4_MV2_MP3.mp3,du,4,du4
ke2_FV1_MP3.mp3,ke,2,ke2
qia1_MV1_MP3.mp3,qia,1,qia1
ban1_FV1_MP3.mp3,ban,1,ban1
tao1_MV2_MP3.mp3,tao,1,tao1
ba4_FV2_MP3.mp3,ba,4,ba4
gou4_FV3_MP3.mp3,gou,4,gou4
zang2_FV3_MP3.mp3,zang,2,zang2
ri3_FV3_MP3.mp3,ri,3,ri3
que3_MV3_MP3.mp3,que,3,que3
men1_FV1_MP3.mp3,men,1,men1
shang1_FV1_MP3.mp3,shang,1,shang1
jiu3_MV2_MP3.mp3,jiu,3,jiu3
chou2_FV3_MP3.mp3,chou,2,chou2
xing2_MV3_MP3.mp3,xing,2,xing2
xue3_FV2_MP3.mp3,xue,3,xue3
yue3_FV3_MP3.mp3,yue,3,yue3
shuo3_FV2_MP3.mp3,shuo,3,shuo3
nong1_FV3_MP3.mp3,nong,1,nong1
luo2_MV1_MP3.mp3,luo,2,luo2
qiong2_FV2_MP3.mp3,qiong,2,qiong2
fu4_MV2_MP3.mp3,fu,4,fu4
min4_MV2_MP3.mp3,min,4,min4
bao3_MV3_MP3.mp3,bao,3,bao3
lao1_FV2_MP3.mp3,lao,1,lao1
pai3_FV1_MP3.mp3,pai,3,pai3
ka1_FV1_MP3.mp3,ka,1,ka1
han2_MV1_MP3.mp3,han,2,han2
qian4_MV1_MP3.mp3,qian,4,qian4
nuo3_FV1_MP3.mp3,nuo,3,nuo3
yin3_FV3_MP3.mp3,yin,3,yin3
huo1_FV1_MP3.mp3,huo,1,huo1
chou2_MV2_MP3.mp3,chou,2,chou2
nen3_MV3_MP3.mp3,nen,3,nen3
yi2_FV2_MP3.mp3,yi,2,yi2
cun3_MV3_MP3.mp3,cun,3,cun3
gai4_FV1_MP3.mp3,gai,4,gai4
dong1_FV1_MP3.mp3,dong,1,dong1
du1_MV2_MP3.mp3,du,1,du1
pan1_MV1_MP3.mp3,pan,1,pan1
lun3_FV3_MP3.mp3,lun,3,lun3
le3_FV3_MP3.mp3,le,3,le3
bai4_FV3_MP3.mp3,bai,4,bai4
pai1_MV3_MP3.mp3,pai,1,pai1
nuo1_MV1_MP3.mp3,nuo,1,nuo1
pu3_FV3_MP3.mp3,pu,3,pu3
bin2_MV2_MP3.mp3,bin,2,bin2
wang4_FV3_MP3.mp3,wang,4,wang4
hei2_MV1_MP3.mp3,hei,2,hei2
zu1_MV1_MP3.mp3,zu,1,zu1
chai4_FV1_MP3.mp3,chai,4,chai4
dao4_FV2_MP3.mp3,dao,4,dao4
run1_FV3_MP3.mp3,run,1,run1
rao1_MV2_MP3.mp3,rao,1,rao1
bu1_FV2_MP3.mp3,bu,1,bu1
yang3_FV3_MP3.mp3,yang,3,yang3
cheng4_FV1_MP3.mp3,cheng,4,cheng4
nu4_MV2_MP3.mp3,nu,4,nu4
guang2_MV3_MP3.mp3,guang,2,guang2
hui1_MV3_MP3.mp3,hui,1,hui1
nan2_MV1_MP3.mp3,nan,2,nan2
zhuo2_MV1_MP3.mp3,zhuo,2,zhuo2
lv3_MV3_MP3.mp3,lv,3,lv3
keng3_MV3_MP3.mp3,keng,3,keng3
qiong2_MV3_MP3.mp3,qiong,2,qiong2
zen4_FV2_MP3.mp3,zen,4,zen4
meng3_FV2_MP3.mp3,meng,3,meng3
zong1_MV1_MP3.mp3,zong,1,zong1
zhuang3_MV2_MP3.mp3,zhuang,3,zhuang3
an3_MV2_MP3.mp3,an,3,an3
miao4_MV2_MP3.mp3,miao,4,miao4
kan3_MV2_MP3.mp3,kan,3,kan3
ji3_FV2_MP3.mp3,ji,3,ji3
pin3_FV1_MP3.mp3,pin,3,pin3
hua1_MV3_MP3.mp3,hua,1,hua1
chai2_FV2_MP3.mp3,chai,2,chai2
guo1_FV2_MP3.mp3,guo,1,guo1
chuai3_MV2_MP3.mp3,chuai,3,chuai3
hang1_FV1_MP3.mp3,hang,1,hang1
suan1_FV1_MP3.mp3,suan,1,suan1
qiao3_FV1_MP3.mp3,qiao,3,qiao3
shang4_FV3_MP3.mp3,shang,4,shang4
she4_MV1_MP3.mp3,she,4,she4
da2_MV3_MP3.mp3,da,2,da2
ping1_FV2_MP3.mp3,ping,1,ping1
tao4_MV2_MP3.mp3,tao,4,tao4
chen2_MV3_MP3.mp3,chen,2,chen2
qing3_MV3_MP3.mp3,qing,3,qing3
gun1_MV2_MP3.mp3,gun,1,gun1
sun2_MV3_MP3.mp3,sun,2,sun2
mou3_MV1_MP3.mp3,mou,3,mou3
shen1_FV2_MP3.mp3,shen,1,shen1
shua3_FV1_MP3.mp3,shua,3,shua3
ren2_FV3_MP3.mp3,ren,2,ren2
zhui1_FV3_MP3.mp3,zhui,1,zhui1
zhou3_MV2_MP3.mp3,zhou,3,zhou3
wa4_FV3_MP3.mp3,wa,4,wa4
lin1_MV3_MP3.mp3,lin,1,lin1
cou1_MV1_MP3.mp3,cou,1,cou1
nai1_FV1_MP3.mp3,nai,1,nai1
mao4_FV1_MP3.mp3,mao,4,mao4
ao1_FV2_MP3.mp3,ao,1,ao1
niang1_MV2_MP3.mp3,niang,1,niang1
chao3_FV3_MP3.mp3,chao,3,chao3
peng2_MV3_MP3.mp3,peng,2,peng2
wei1_FV2_MP3.mp3,wei,1,wei1
zhua4_MV3_MP3.mp3,zhua,4,zhua4
ti1_MV3_MP3.mp3,ti,1,ti1
zhan1_MV1_MP3.mp3,zhan,1,zhan1
mu2_MV3_MP3.mp3,mu,2,mu2
sao3_MV1_MP3.mp3,sao,3,sao3
meng2_FV3_MP3.mp3,meng,2,meng2
li2_FV1_MP3.mp3,li,2,li2
kei1_FV2_MP3.mp3,kei,1,kei1
kang1_MV2_MP3.mp3,kang,1,kang1
fu4_FV1_MP3.mp3,fu,4,fu4
yi1_FV2_MP3.mp3,yi,1,yi1
ai1_MV2_MP3.mp3,ai,1,ai1
kao2_FV3_MP3.mp3,kao,2,kao2
yao3_FV3_MP3.mp3,yao,3,yao3
lian1_MV2_MP3.mp3,lian,1,lian1
zhan3_FV1_MP3.mp3,zhan,3,zhan3
pi2_FV2_MP3.mp3,pi,2,pi2
yuan4_MV2_MP3.mp3,yuan,4,yuan4
gong3_MV3_MP3.mp3,gong,3,gong3
tan3_MV2_MP3.mp3,tan,3,tan3
gong4_MV3_MP3.mp3,gong,4,gong4
ou1_MV3_MP3.mp3,ou,1,ou1
mi1_MV1_MP3.mp3,mi,1,mi1
biao2_MV3_MP3.mp3,biao,2,biao2
pou1_FV1_MP3.mp3,pou,1,pou1
zan4_FV2_MP3.mp3,zan,4,zan4
ou2_MV1_MP3.mp3,ou,2,ou2
tu3_FV3_MP3.mp3,tu,3,tu3
zuo3_FV1_MP3.mp3,zuo,3,zuo3
lu3_MV3_MP3.mp3,lu,3,lu3
miu2_FV2_MP3.mp3,miu,2,miu2
chao2_FV1_MP3.mp3,chao,2,chao2
xiong4_FV1_MP3.mp3,xiong,4,xiong4
jiao3_FV2_MP3.mp3,jiao,3,jiao3
er3_MV1_MP3.mp3,er,3,er3
huan1_FV2_MP3.mp3,huan,1,huan1
huai4_MV2_MP3.mp3,huai,4,huai4
bing3_FV1_MP3.mp3,bing,3,bing3
shao3_FV3_MP3.mp3,shao,3,shao3
pa3_MV2_MP3.mp3,pa,3,pa3
hai1_FV1_MP3.mp3,hai,1,hai1
kao3_FV3_MP3.mp3,kao,3,kao3
se1_FV3_MP3.mp3,se,1,se1
qian4_MV3_MP3.mp3,qian,4,qian4
zhuang3_FV1_MP3.mp3,zhuang,3,zhuang3
miu1_MV2_MP3.mp3,miu,1,miu1
shuan4_MV2_MP3.mp3,shuan,4,shuan4
lia2_FV3_MP3.mp3,lia,2,lia2
zhao2_FV1_MP3.mp3,zhao,2,zhao2
tao1_FV3_MP3.mp3,tao,1,tao1
jie3_MV3_MP3.mp3,jie,3,jie3
jie1_MV2_MP3.mp3,jie,1,jie1
hu3_MV3_MP3.mp3,hu,3,hu3
gen3_FV1_MP3.mp3,gen,3,gen3
chong2_FV2_MP3.mp3,chong,2,chong2
ai1_FV1_MP3.mp3,ai,1,ai1
an1_MV2_MP3.mp3,an,1,an1
cu2_FV2_MP3.mp3,cu,2,cu2
diu2_FV2_MP3.mp3,diu,2,diu2
